flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
54350.18090023425,4528203.235753952,9.871596276619789,174.2242533208887,5589386.969486296,3213967.048233239,0.15361373637863812,0.5645066648834495,0.6697586764784142,0.09235703137348694,0.9507387521328369,0.5365027922498689,0.0,0.0,2.0446044964698413,5.155427113654186,60.290898759617626,2302.460208346875,1937.1763815705538,0.8266837527320524,0.9039138409722043,0.36081785759252005,0.0,0.0,0.7507095855475019,0.0,0.4500350573183397,0.5870859709543845,0.0,0.9565237883816591,0.6114924000015726,0.5287420949327053,0.5471421870167471,26900.180106466043,2076.9463216288623,3026.4343300798873,6938.834511328627,4343.653846223556,5146.1740141457785,44841079.013123736,2.54113371041211,84.85881671932958,6432.722034373752,24532469.841889963,0.5182953459338868,150.46150520091652
44378.10179636352,9361268.148599755,8.595177488328131,86.77185308500145,4035147.9337720564,3192374.6603418505,0.015322143344875484,0.17034983437627094,0.9825774207265909,0.9192226550912037,0.524216426409698,0.5679300722521077,0.0,0.0,0.6615717105464775,5.374280337395918,44.265547477013264,760.6723681503148,2310.5231497096647,0.3565817445521998,0.9353529313165266,0.10976930746631597,0.0,0.0,0.1592917869456717,0.0,0.08113326511005803,0.38998179122616505,0.0,0.523735079534858,0.5662284292646338,0.5617668624110694,0.9269815940551361,59812.03101244119,1256.4003863678615,18777.104040496775,4779.635996107665,2178.564347376342,3642.6666308375943,141891455.35525575,6.470153270904134,69.38887083258817,3636.461921669798,36900393.15833964,0.8946588858319119,187.90000785390885
29873.00014252561,7996716.671912232,45.39712019361893,249.1099690112003,4712238.587596269,5283836.783514783,0.08117642594538516,0.6959073119743253,0.8719833316058448,0.9159457759050618,0.7125590242859327,0.7531727333630794,0.0,0.0,0.6029353730221293,6.50140213592737,49.177959202919595,2642.6992597669246,6838.07855210916,0.8548333037757405,0.8343240486875937,0.38277262610434104,0.0,0.0,0.8010386810115994,0.0,0.6490986713506344,0.9891240131370332,0.0,0.7580008482362207,0.545258770637423,0.28437032026698617,0.6555188647841321,37050.86995149772,404.5962786604584,1925.9760938221043,6915.114487206981,4841.7750401413505,2298.4727651490434,69809629.28532758,4.270012108776424,121.62511786459393,453.4490235040305,13327084.908687646,0.3944086763626983,227.66999385454176
47942.857927694036,3478489.2856327095,35.0746636706914,168.9128650695665,419805.6439416816,3818715.431418016,0.015990148646855686,0.7722752056528205,0.7626342575869439,0.020844781191312278,0.6651581545408354,0.4625043458145002,0.0,0.0,2.015310264665236,0.05574105295509035,19.191761403359266,2218.038149231128,59.300497189549894,0.7122227762395688,0.15885560694082712,0.12607042557028336,0.0,0.0,0.037591830955397754,0.0,0.9669824088411393,0.37432135795819144,0.0,0.8720109685182227,0.7420119836335084,0.9149354397935935,0.09671295386321355,32122.5236460651,1391.1469894328038,233.69534315077914,493.3866222141754,5470.780365628712,6237.995939607037,96872950.43432693,1.5779279371426047,115.02342613162574,4354.575797981215,38572238.99232264,0.7087669023614678,135.69483310492447
39959.44825041428,4799085.414258249,20.13929693846027,130.33845726138267,6113733.193198835,5895110.577824937,0.12089779809124179,0.14845764102836367,0.5944383455633669,0.8386886245956097,0.000131774062507084,0.4013762210720093,0.0,0.0,1.4344371885359164,7.861994540000497,56.283978660281385,2758.797534945695,7230.473051986236,0.8562019628363425,0.654780646328601,0.32347221890732203,0.0,0.0,0.7853185382663844,0.0,0.842839730515918,0.05122938056036985,0.0,0.15295693478835715,0.8194186927644006,0.2748877627624594,0.41855196809365414,50131.78470157032,2162.0295780642086,2854.12942067263,4171.432320244216,1423.2630397728574,6252.486279517136,105951960.89274445,1.7918850598282279,116.80216710751174,6094.46159837123,39876387.54717916,0.5079398231881758,56.176987925021244
59093.01738097885,6411093.161739568,40.037937200557025,163.5452356906035,2894809.0030341335,948106.6503247416,0.008912676532054587,0.1365078113283772,0.23854485226008082,0.6977010817067083,0.8939642276472664,0.4001061516166122,0.0,0.0,1.097802755183577,7.573875476456135,12.494419280698564,1675.123862137152,1643.3435581294675,0.6708832894728233,0.929675435097703,0.4498271633635874,0.0,0.0,0.15038453480642766,0.0,0.28850335776705205,0.18782197721837168,0.0,0.8726876524706668,0.6722574131375137,0.3246492701525352,0.39972075159973264,19186.892481226816,314.1992326689482,15671.535562232262,3716.5112009610434,1753.3263634065231,3756.521190217715,153447641.35720715,13.838596187983118,53.93622913865756,2684.5861936380434,1454225.1243409065,0.3016441754233884,202.13751941766517
65563.75789252912,5941674.850516411,42.40006341731527,38.007391028060205,4014877.5760680307,4828337.3363427315,0.10328636463407267,0.6226239921086545,0.5118743005475114,0.478508191795477,0.4108960564325602,0.24008644579289806,0.0,0.0,0.11730014065126432,0.7870855354785782,5.999657880244538,23.1351816969311,6026.742432856852,0.7715702763045013,0.29313404816305355,0.8785389143138331,0.0,0.0,0.145378427551065,0.0,0.7532497746003604,0.8551071596000339,0.0,0.025308140170375193,0.45030806188729466,0.985229494971965,0.5411227999613616,29235.173252976212,962.2032556294687,14919.631652683109,3571.6846596359046,2356.097918180011,2915.8920364908263,98448229.75674503,3.977435792485238,101.17499490188561,2557.1690234796556,6654824.391148459,0.1261909281354303,114.89315448962874
27017.137999134757,2354925.9318571286,0.8101127376699768,242.30793759080316,2069924.7977391877,3467569.008916261,0.1216671301038171,0.42495959602974076,0.5083532906072485,0.9296433693924754,0.8909862004554857,0.4516463713910922,0.0,0.0,1.1443440112807033,3.765759077475413,46.526229585595594,1049.6351733841484,5719.515423780584,0.9014123086983044,0.7836301920904937,0.6278856619270072,0.0,0.0,0.9731143615503223,0.0,0.9149263842394084,0.5861405623155312,0.0,0.9830905131960738,0.34350084727975694,0.14566715498837335,0.65101755425665,55720.38261796507,406.40922893773507,18107.70056848523,1729.4975348692476,4365.098724055864,4350.2519891975935,156670675.62107903,12.111895634406642,103.95625258519931,6587.152130896046,30299089.122452974,0.17088938736306536,188.17628729767745
59315.95326399641,8208261.018822334,27.971503902754723,68.10618375231054,1592706.1608545969,1233026.9755549806,0.14390462616159982,0.03043029990747992,0.09788241726446245,0.8267992326572954,0.09004213144122108,0.8699452818570236,0.0,0.0,1.4268149449810288,4.926407452297078,11.35525216749129,1169.6783661383904,4677.697036521603,0.9907253325193429,0.557912750839063,0.596218401507287,0.0,0.0,0.7042683927468638,0.0,0.8916483713518495,0.8169502045888559,0.0,0.744428415259151,0.6046094542017374,0.7618294498114457,0.3066567353817974,10241.29877656989,577.8818827752132,17285.581516979193,1686.320906783393,1098.9737078954788,5983.994367451504,67312057.59779724,2.2231958258233098,48.62178554610989,3289.267971276717,26441206.85294909,0.3992735727376231,114.95358116568259
18488.769323620207,6077238.066933078,19.91373785392748,216.73428942442783,4108177.415136962,2562185.695479391,0.15170100184918264,0.775209433096441,0.46224130031282284,0.2693542539254433,0.6503438708016075,0.07549159400207361,0.0,0.0,0.527100041648094,0.5167042000967674,16.65661059100907,1919.0035590760974,3090.915824630103,0.5595380959279411,0.7909881508672258,0.7897282011895794,0.0,0.0,0.7686797077517827,0.0,0.6696197341370405,0.7947447595067832,0.0,0.4076866294525556,0.46064140464607983,0.6449949265282624,0.6473232068754834,54189.95087162401,547.534320862218,18627.473351121833,7612.344954662526,3536.179261828626,3416.6582418179155,163555541.88401055,1.597664799966614,78.57675339618828,3987.308749254522,14868267.98791242,0.6188941001857021,13.322466330672068
31656.402970663577,3998497.5187090267,15.242752890245951,27.88219382396259,4794713.144446085,1991371.4943243542,0.03357090409909545,0.8219030238921471,0.7067148358786137,0.009611347720602792,0.1541387073693138,0.1885775353927963,0.0,0.0,1.0909895079810457,4.022548483956478,44.59819633214147,606.3589680648982,7851.333416692479,0.7373664500201693,0.30846868285155005,0.41909795737766065,0.0,0.0,0.9771602634115552,0.0,0.9721578716076238,0.8519819624232607,0.0,0.8976693690704364,0.8277316274364761,0.09904118019461694,0.779132022638108,20798.199850182864,2219.4451267301633,12893.746911531867,6052.435719723447,3127.4699885215764,387.14715948171164,165613690.656331,14.779311045429615,36.25584007612032,496.27021181411527,17631877.975049354,0.5593274174878903,131.88698030034013
34652.3822655461,6268887.221685995,44.81867478560718,188.63220740301713,5661501.941707863,242826.47970974632,0.06098765634670799,0.7913090016440479,0.5601035201384648,0.416482706177992,0.2690108482040111,0.06189125994635547,0.0,0.0,1.8201000184938378,3.5472245472681516,11.181478516085496,1197.110524943182,2605.584394567186,0.7230640806741238,0.7024254429783624,0.26618074940571523,0.0,0.0,0.814603076480942,0.0,0.9659042971693967,0.9297664296941135,0.0,0.8648538109442022,0.5061240084233141,0.5513045902757235,0.4866648236039375,49400.84224117086,2394.808432400502,3084.575458408082,761.1535637175274,5003.2343186222115,1798.4137234299928,91014523.8923147,12.67481928808227,33.456123831479964,1355.1578213020427,33398705.25792665,0.8001418352270283,98.76255290352009
29091.26311238906,6699719.246477116,22.586196792372167,229.12093263903571,1598558.9353897178,2686868.5524873314,0.03158754873825776,0.1055050078827664,0.7293684810200747,0.6456392105727039,0.33243082613368047,0.2478900370872601,0.0,0.0,1.0689173482282337,2.0060337061091307,2.037904451782257,2942.781860357349,7975.370217831507,0.4673372805302852,0.45896599639171864,0.5138032119237322,0.0,0.0,0.4588654034276525,0.0,0.597586135850124,0.4104808862449061,0.0,0.4911220432947804,0.6570036586136124,0.42717049411535046,0.2704797957500856,844.3188900518802,2642.816951896657,10767.261119239844,3406.3145288227715,5501.460728303687,2483.0764628239467,90425541.05785541,14.559562416315632,24.919849894464853,6665.620325194818,37874091.566840306,0.6023582724202241,139.9321683601977
25883.58814059204,4441621.451318163,19.71506979329037,122.61152760483473,3792515.294827853,732125.8189672991,0.09926280037633226,0.9927499200824851,0.7010938898608042,0.2617083979687692,0.9652805664907123,0.7661906591144703,0.0,0.0,1.9552791247769483,5.150691399407327,0.054193185382470734,2759.970062940949,6508.2462201998505,0.9864362892142626,0.47432806254592585,0.828319631678388,0.0,0.0,0.20319602709156737,0.0,0.5714842403642078,0.8734683514005973,0.0,0.16605906870367804,0.6696393999413246,0.6284992063691051,0.6253947857792659,17134.826085980745,1785.2301784032697,3299.983732916479,5212.838697586335,4509.502390514298,2688.784948159596,33940249.803546704,9.173271922232525,67.71267407920615,2591.409077441818,40708172.62592069,0.3436651353053466,83.94654356457534
40942.23137819558,8710432.607081704,11.633674315713298,27.88562073264796,2618104.3845627685,152905.22088561184,0.05527616114590483,0.30505737358246887,0.3859339997071838,0.5979843835344714,0.8159516324137037,0.13910191110551995,0.0,0.0,1.0171947540520483,0.638688546814496,31.650669816811806,2063.8799455532635,4033.7959352983567,0.04712465064469207,0.4278400726263979,0.23030471225801896,0.0,0.0,0.8808001427441624,0.0,0.7117301818026127,0.396176573640301,0.0,0.7540200496241709,0.2340248317166882,0.8792889295269652,0.3679314328298149,8561.312836554474,750.9637481961543,11785.346531819589,7692.6086820956,1705.9432322514717,6047.201566050889,125362821.07708688,4.991261071557256,18.47411281929977,3134.858568526052,34648300.43319537,0.39740049054189597,14.681411690228533
35377.55154778057,1448512.6582612193,38.56441829714251,64.10463242847212,1373045.4117508528,2884578.9709582007,0.035817213569326954,0.43988704104410137,0.5160997964063113,0.7715838660877522,0.2527898097347612,0.5729423121773738,0.0,0.0,1.0916794158374958,4.897538111152051,68.8981550710111,2726.052965263881,276.507543220634,0.28760488793927286,0.945289356306118,0.16746700719482466,0.0,0.0,0.5075099435549375,0.0,0.4095171440657336,0.8268902114874324,0.0,0.9820067251269059,0.1587684312860289,0.20634626023980962,0.3602745558627889,2556.481001231666,3085.868343203122,10664.38279963453,6702.698551132565,2224.234734889387,1975.799545562845,167480720.01108095,12.201017277722348,57.38227508742503,7354.577024448237,12685288.066645568,0.968892229143312,60.95805677427653
49661.96247717944,4731355.493907052,12.667545144088464,178.79097997468836,4401416.814120283,5375402.813340625,0.08934592003571543,0.8505968418217893,0.8848286299028378,0.21701175230035263,0.918906818657958,0.15970389709595922,0.0,0.0,1.4082863696939198,6.473574493823522,32.99961288103334,2746.279629991684,1920.223001107013,0.028341144306319066,0.8708166290854193,0.9447002345363429,0.0,0.0,0.5793184918332306,0.0,0.10423033047647956,0.9211373043478641,0.0,0.3011664106359393,0.948236480914361,0.476347579449534,0.5660237271628824,35958.908186145905,3005.35594182158,12985.280345740211,4108.626676768343,807.1586871831851,4470.501568333676,137096330.12689736,14.122142564851728,84.730743972043,7285.293313343588,5734360.84161237,0.5981979786992709,164.34110542144288
43083.912830542555,6392963.916203316,3.006077939086886,233.72306525450236,1109741.670849961,5500747.303209998,0.06917460444783849,0.8189924075056008,0.9702830883380199,0.7664224937024487,0.550553386322569,0.6895982484749493,0.0,0.0,0.41063467163572415,2.002064277966845,18.74130215500131,604.0408077536086,813.0266854587978,0.8185091747450143,0.8762618720998856,0.16642195383752834,0.0,0.0,0.701638248966158,0.0,0.011700079976247335,0.8670531093346967,0.0,0.8411288928735758,0.36615338217368565,0.8884064336758887,0.8585328070251314,19645.50560985725,2702.96943181931,3401.19543931636,6061.812917805762,3109.9761177296828,3400.6063813765163,79969812.02792695,4.230377750031673,38.63036559461138,7135.002542233528,41995639.700904965,0.07604255001080551,85.90985269867029
41102.8748065313,6942739.10166539,34.7834017864714,190.70051687774927,5381454.0512343,3752308.676793629,0.09997272129711682,0.9313309599658054,0.5013007960576781,0.4965451463308951,0.5831149009328201,0.6972363392172788,0.0,0.0,2.0907120957288408,0.5286682106033886,23.470894052791696,2310.6161074619927,8403.017725913818,0.06535861222629358,0.12580473528503222,0.2493315161222337,0.0,0.0,0.8910949585068598,0.0,0.19362992348679153,0.823232560622848,0.0,0.3453225782294064,0.7489860111063387,0.24779422533839168,0.35463724108758843,38672.460788954166,210.9232173583825,14915.390997556704,2622.3660589222245,2281.340828798948,6621.743099524672,51449264.33455525,7.006719279682822,16.540867323534336,1601.6043579526824,31920466.267834216,0.8555338200759481,118.02435644086326
20408.535832364912,4892214.2333161365,6.308569598475913,60.29509886406408,2558926.8991552973,555849.4777374328,0.039026394120715846,0.46855591602151614,0.3339531947326466,0.5024857122952426,0.9187957978688064,0.8851445913562824,0.0,0.0,1.8380541434300404,1.3372670237005817,1.3839267026433357,220.33440299663295,6513.719064687252,0.9398770883303001,0.6899367256758013,0.9332646765582193,0.0,0.0,0.8464337159090073,0.0,0.03536474285791069,0.8422306315498732,0.0,0.5478819065502283,0.41895824616809674,0.6628315081805365,0.41691307709286507,46267.7831636757,2668.6884310804635,14818.741007329929,4817.496978577804,1964.6487648285502,4618.959061667056,133921988.51823664,7.6166241216269235,73.13407149681393,635.3662406837012,16114451.347395208,0.42117522873429347,42.27163759004057
55631.65597991646,7597753.562463066,40.973784793297085,145.0683577675875,849641.4571669686,2625491.089537892,0.10558413284571301,0.2183971685397358,0.2934053393485897,0.7271619475325926,0.3480907731507592,0.3086830631327844,0.0,0.0,2.075455791810344,3.743249921949057,21.698277172616915,914.1878570574216,2404.592311545769,0.4731459303876052,0.3247202485914146,0.6741807016680478,0.0,0.0,0.013779375058446619,0.0,0.46265136734019596,0.324731713140784,0.0,0.7474852771097185,0.016003565993676916,0.9231710491235102,0.017524966600184433,34658.035882810276,1586.836945362957,1652.3192393694876,8050.597626418366,846.1630382883358,4612.505639731119,71412971.00752969,4.6702114901441165,94.32137488010892,4903.988449038685,22124592.667385176,0.6102126397160533,185.05999146363197
16726.059768589872,6209373.696550175,18.33003270666242,3.580050695868316,1218674.6596341992,845901.8512367404,0.04485381903774413,0.026343727862063515,0.10401354771007398,0.7266408734922776,0.6092170733991066,0.6526756042578172,0.0,0.0,1.1517305346578561,2.440847898862515,63.59832484923412,2767.2240399908833,7353.159928389842,0.32419381677136405,0.37919246204751444,0.4872801766442625,0.0,0.0,0.6138110082183799,0.0,0.23663826205825034,0.12675241223836342,0.0,0.46684270847717446,0.17807567162486837,0.1281141232189088,0.5439828695516009,29419.41236298568,3277.105120829547,8140.1409680972265,1506.4396283326225,3962.2301003703765,1212.3342646265914,57789485.07226272,12.367614491397543,23.865206200705362,4809.364770048278,24337242.28472267,0.47473915979283543,21.690242644327583
5020.663607847202,1266145.1813317314,1.3834599227509004,78.09961734004897,3313207.3555475455,1500653.4104385932,0.027228110002026587,0.5332134110993885,0.7393225464842913,0.33307720202627666,0.5463698931136775,0.675753945794364,0.0,0.0,1.5482775718932473,6.8990700703351475,62.38303492108981,2875.8660888949294,135.96223101301996,0.3289544315819889,0.9098737775950568,0.500558422841571,0.0,0.0,0.06751034203227901,0.0,0.042760073598405834,0.4842721607854672,0.0,0.5836126979951077,0.8925518050745302,0.3356053019432784,0.7432664562398403,38130.360876211875,811.0596396631876,12476.47804320378,3355.2817608281357,4884.799561171496,274.0318043785536,8449861.248337273,4.074670335325578,32.992585406196014,716.0110642333754,16508717.471732609,0.5458639796205491,181.97945576942254
29799.6806883214,4902650.437184028,7.162640160565435,58.359452062579884,1665246.1993540367,1291430.6170401522,0.11002407694883201,0.45802198983465503,0.5189554054543438,0.9848647522827547,0.6834977967823603,0.01675599570447328,0.0,0.0,0.7670520651956436,7.927219214676903,60.00636841463276,2177.7207239042787,897.5933508602739,0.6063097136975039,0.44050015018677624,0.5292125513343225,0.0,0.0,0.44090240135718584,0.0,0.1470021630915842,0.8859958182834767,0.0,0.620046487216186,0.16768600970314573,0.5398230371002087,0.1492467536636013,43681.43385591768,1953.6556952036367,15671.391657214746,6591.370846314984,4363.645417442702,6339.020990524336,33353175.36194844,3.8702435867775264,69.17651239303419,1264.1554622096571,26825393.35560352,0.6900286487913478,235.4532009838143
52091.76875568978,7746803.850461942,29.803732607156196,12.789918134449302,1169148.8966084474,1044816.7875334877,0.1413549911743589,0.45930506860751585,0.43710614245587265,0.04663950532217542,0.06916512271622421,0.6445601199839381,0.0,0.0,2.0304292954514573,3.898639298101055,63.13395302777191,3006.1850737691025,6425.350389341793,0.4289252307603658,0.16746242903452568,0.991935168090832,0.0,0.0,0.6953526836773873,0.0,0.48259949702344374,0.5752073655728269,0.0,0.0034716669658581,0.9129426027574552,0.06651935610649728,0.06129932973402452,41945.36629841013,2329.807774505351,14588.975711076482,4946.458452736749,41.89799438768782,1398.0803281362328,4905683.117541857,8.853755323973754,111.6173045816877,6085.759270218214,37121577.86798192,0.596608679313851,115.25156192668764
4139.305285190258,7684775.407191311,23.872754029155708,155.51618669969346,3614091.577035951,4677795.590588689,0.020102556784404885,0.7664195884669582,0.6436858303520915,0.2672843343128777,0.9515799759005084,0.051802113996146315,0.0,0.0,1.281506259942192,0.526577923885073,34.81706134178797,1674.9851182612865,7157.265197776872,0.7902159413902315,0.6565690556885646,0.38924629305630865,0.0,0.0,0.44414455499319183,0.0,0.1791342979427828,0.8368879530452147,0.0,0.7462661407520418,0.8012720455270279,0.13039929728108812,0.14604104810140894,25640.411382330032,935.7646051791407,244.0506979936257,7010.163903020599,4225.943052820998,266.34179442911113,27627306.949964006,2.5365964480376633,54.38236440677392,4261.978958282012,36372557.725661874,0.5069058270725965,139.6771945243074
16859.329107294863,2752416.0739387125,10.10953313322583,140.80275461924487,1899462.7467637653,4533216.897344841,0.13928752072716322,0.6641970592751035,0.08893378910224792,0.19426911506445943,0.9494049322972538,0.5721578599904246,0.0,0.0,0.7232829325161902,7.3840293562297745,56.872107534338305,2444.5361728916623,1221.734427812484,0.6452432154009201,0.9886413031328067,0.20383800640039218,0.0,0.0,0.2404994852179153,0.0,0.6085608075154713,0.4908878521300537,0.0,0.4649024472113663,0.35119648502369494,0.06849128816285832,0.5144795822839182,8362.000382403934,2767.7131458309377,6692.579645428466,2888.0346270156183,4622.48678818892,972.4740033262239,118761592.41101818,7.447122269648997,103.13533483922217,8031.884100499409,14523447.677624736,0.9467374314601126,185.8508990697298
